method,query_id,source,vanilla_correct,method_correct,change,vanilla_truncated,method_truncated,vanilla_tokens,method_tokens
opsd_64,amc23:392c49c5d4483b635745ee84c1567f2437265c94ac93ac23b672ecf4f279241c,amc23,True,True,unchanged,False,False,1102,1203
opsd_64,amc23:3f1690da831c19579866169a921172ddf33989c23288d773b56fe6e4d3b90453,amc23,True,True,unchanged,False,False,2007,5662
opsd_64,amc23:3f5c637d52d65b47918a6764052f21db4a5ec0af0360a345b7f9e332e8fbf472,amc23,True,True,unchanged,False,False,1622,4241
opsd_64,amc23:41eb3f5f38c5931eaf64054a5654ff42abafa6d50eb6dccf93159cabdf2435fe,amc23,False,False,unchanged,True,True,10240,10240
opsd_64,amc23:42c2fdf8663dbcebc44e5264552ca358503e4c69d15506ad00d08fb2f2780d07,amc23,True,True,unchanged,False,False,1155,990
opsd_64,amc23:43a47a3682574d0013250823ee0b4e09f230a09d5c3cea9702509249574b0f61,amc23,True,True,unchanged,False,True,997,10240
opsd_64,amc23:443411e68c6b5b184bf20bc71a959e26e0455074717e337b4a1bf14b43724531,amc23,True,True,unchanged,False,False,533,327
opsd_64,amc23:4466d88877646a8a885bd2492ad58f4f9100632bb0665d24d4a1f99ef504d02d,amc23,True,True,unchanged,False,False,1418,2961
opsd_64,amc23:44e8c69a75fc70f09d64f2b16fb15c6b19f9783318264438b48a8b3191247436,amc23,True,False,harmed,False,True,3643,10240
opsd_64,amc23:456f57ca351865da0e2a1b6f386971dca00d85817f7a1dc8e3b653054f92d23b,amc23,True,True,unchanged,False,False,1315,2851
opsd_64,amc23:485a3b9ebe607aeaa63fb0d303f2aa0182411dec382a87c8641d80813afeec80,amc23,True,True,unchanged,False,False,890,5285
opsd_64,amc23:51714060dd55c7cb3035eb15eee5a78e4f4f90446a79ddf80480c7b890f5648b,amc23,True,True,unchanged,False,False,561,431
opsd_64,amc23:556fcb2237639a503bd11388a346f5ea95e1ec98ba7753497362539b5ec4c57e,amc23,True,False,harmed,False,True,6033,10240
opsd_64,amc23:55aaba6d125868230247f185a0a52cc40751cce1c378e673ba56709d0444c2d7,amc23,True,True,unchanged,False,False,1458,1590
opsd_64,amc23:5716b1b1c4594746531529f5053ad11baa3547a5c1749f205cd888a38684a97e,amc23,True,True,unchanged,False,False,1172,2285
opsd_64,amc23:58acf5dc1f9727ce938f56f20027e414f8a659298989aaf03fd200637a052df8,amc23,True,True,unchanged,False,False,1818,1541
opsd_64,amc23:5fda78a8aaa29a6ea5545dc2bcefbe11af351b501753ae69107e9d57a1453d24,amc23,True,True,unchanged,False,False,1429,2331
opsd_64,amc23:6109ab70c280078771088d1b998e3d2364f0ea70d5bb9cc410a9b896947b162e,amc23,False,False,unchanged,True,True,10240,10240
opsd_64,amc23:6529281306a5556f2db9b18525e46452f6f434440ea85593b77c4178f76b4486,amc23,True,False,harmed,False,True,4930,10240
opsd_64,amc23:698343f47eddf760b7d123e1c71022dd959481f5a399b7808c07b85478b4d429,amc23,True,True,unchanged,False,False,1485,2332
opsd_64,amc23:6bc26377a24cf0a1b625373d8ea738bd6ec8432a2b11e88a33c19012d7fd0129,amc23,True,True,unchanged,False,False,349,282
opsd_64,amc23:76e2a609540741d3f60c8cfe8249ff0fe44f0ffd12c8a99b86aac0b540c6a572,amc23,True,False,harmed,False,True,4292,10240
opsd_64,amc23:7cc69cc8ef9485d29e93d61a8b58b018f5b5edb43ce50babe39ccfe4983c919b,amc23,True,True,unchanged,False,False,903,1631
opsd_64,amc23:7e499e5f0882293d9fda2549375fc120f08583c1bde929b8427c21998cbad5e2,amc23,True,False,harmed,False,True,6074,10240
opsd_64,amc23:7fb869044130dbc4b46c9b0be3702d8cab9143fe52c089694f0e93315b931b1b,amc23,False,False,unchanged,False,True,8965,10240
opsd_64,amc23:81371eaa87d2e9f9e9f02f961589b0db553f40722a9016043ea2c83d74a6afbd,amc23,True,True,unchanged,False,False,5483,7884
opsd_64,amc23:81d580f5223b433e347e989677a0e1344a8503a15c1910968ada106d0db1c6fb,amc23,True,True,unchanged,False,False,2781,9629
opsd_64,amc23:887a1c3ca2685a71c47a6c01ba448769d51c198ea517b8f55d3e741876b4088d,amc23,True,True,unchanged,False,False,1902,2672
opsd_64,amc23:8e9939774afd19e619a71d65cb77a22bc73acdfc4cd6f9ff6ba4ea3757417675,amc23,True,True,unchanged,False,True,3029,10240
opsd_64,amc23:975171b713a2d2911f85b9430c1a642dc7795a635209e7968323bf76daedb8d0,amc23,False,False,unchanged,False,True,6538,10240
opsd_64,amc23:98527fed63830fc5367463d7dbff992163d25fcd2dd451ac1173492eb5dbb604,amc23,True,True,unchanged,False,False,1344,2013
opsd_64,amc23:9b70cbc652d501d6171d7cad566aa0b41c728653377933922b85fccf27539bc6,amc23,True,True,unchanged,False,False,2147,5258
opsd_64,amc23:a19e295c1cae405e3b0b84c59959b1f70176f8c06a1b240c9f59915fd678b522,amc23,True,False,harmed,False,True,5897,10240
opsd_64,amc23:a4b1b6d256739cb4069a3eb0f39780e2949541618d3b2f5dca0a98a103a4fe3f,amc23,True,True,unchanged,False,False,812,812
opsd_64,amc23:a8c44eb2e7e442bb08f61ab859496b716d1c73f9dd6221dc0f89bbebf05c4be8,amc23,True,True,unchanged,False,False,4830,8158
opsd_64,amc23:ad788c6148fcbff56c1020045accf4196e61cca7bb79b2ebba00ab5fcabcdace,amc23,True,True,unchanged,False,False,3973,3965
opsd_64,amc23:afd07732ad263cd123c7efced3811e8f72528122338c98414123f6dd80f68e86,amc23,True,True,unchanged,False,False,800,1544
opsd_64,amc23:b36e114dd9190791ae2859a481023e2a4b71ee2e5eee700c7e3cd1bf5ed6452c,amc23,True,True,unchanged,False,False,1105,1690
opsd_64,amc23:b4dc7e5ecb380931af87eaba0cab03290a583a827b1fc07e5339a8746cd64714,amc23,True,True,unchanged,False,False,3495,5480
opsd_64,amc23:b608b1e05d2a06e44f9a02fec9e6569170c9194dea9fff6439e5bcb8cfb5081c,amc23,True,True,unchanged,False,False,1187,919
opsd_64,amc23:b81a8c8267075f99502d08dc4804a698f5ad7408cd5b690fa20138019fb98055,amc23,True,False,harmed,False,False,2789,2398
opsd_64,amc23:bbac3f52c8639878c026e2f5bba5b6259aa35376ae7508468cdade8ffd559214,amc23,True,True,unchanged,False,False,646,899
opsd_64,amc23:bbf5acf31a859bf54499461100c1302250813df93895e9bd3cc881f6978d3c66,amc23,True,True,unchanged,False,False,896,4553
opsd_64,amc23:bc3ba284e49260cf117c0de67d0e8298b140d1b0c85998e84a01813dd192d43a,amc23,True,False,harmed,False,True,4086,10240
opsd_64,amc23:bd84457f39aebe7edf69e3e6e431e0f47874ef506408cdc941eb5c84f188fad6,amc23,True,True,unchanged,False,False,4539,2502
opsd_64,amc23:c1ae05ec022f9bcc9a11c1b0edb0195bc2d31aec3895d1580181add8efbbc6e4,amc23,True,True,unchanged,False,False,4649,9463
opsd_64,amc23:c44d27282e47a9f05c02254b9072913d8f6bb1fb4775890ed8a107143a2ad64a,amc23,True,True,unchanged,False,False,1900,2513
opsd_64,amc23:cdcb5c95090106c846f9107dac536de34166b84eb21301856adf42f2c399cb37,amc23,True,True,unchanged,False,False,1932,5592
opsd_64,amc23:d31000037cb3644393d26e571c65e04594f86638450b81264d7afaa99a381424,amc23,True,True,unchanged,False,True,4603,10240
opsd_64,amc23:d4c5dac6893325408eeb74b0c5652ba7a612ce12fc7e93f2e6fe443de951bf4a,amc23,True,True,unchanged,False,False,635,820
opsd_64,amc23:d529b529d9b906fd26d8434344905f5db7c6951fd28681385a6016dbe63d8b6c,amc23,True,True,unchanged,True,True,10240,10240
opsd_64,amc23:d8be75e401c85ac9cbb59c23ce5db98a46bcdbc20a3859432d3e6c100c944874,amc23,True,True,unchanged,False,False,1047,3029
opsd_64,amc23:dabb9bf12135229bbe367565dfc750b0b379dbfe304944b290c68a0a1c1739d8,amc23,True,True,unchanged,False,True,7332,10240
opsd_64,amc23:e7ac3c84f70d8ebdf9844556c090f20f4b2ebc66506f7d47f19404e1a53dc254,amc23,True,True,unchanged,False,False,823,1478
opsd_64,amc23:ead36adb680e3bc2f013d37f49c85242ff58e44c43942c0e420bc945062da169,amc23,True,False,harmed,False,True,10054,10240
opsd_64,amc23:ee87beeb37a38aaf69fbae16f50f1a29b67ba132258875a444b04974a83a1f36,amc23,False,False,unchanged,True,True,10240,10240
opsd_64,amc23:f3c79f4d3492658c8a6aeeac5dc870c103082e4f69ff6cbdbbe7aabce361c4e5,amc23,True,True,unchanged,False,False,6886,4756
opsd_64,amc23:f4205ea4b7ccc91f035f07c9dab5a6bea9da1345980c68717b4c5752e2770da7,amc23,True,True,unchanged,False,False,2207,1960
opsd_64,amc23:f4e4443fc07303023e8a17332db5239a6a6f621983228462e2d6ec8a4a0c588c,amc23,True,True,unchanged,False,False,3354,5755
opsd_64,amc23:f870fac68b39e70cf099bfb00bc8e209f50e5bf971b2235fae70b8fcef416c6b,amc23,True,True,unchanged,False,False,1367,2885
opsd_64,amc23:faba8d39ac19933345960f1aa493bc7235efea2deafa91c8567e92887a375579,amc23,True,True,unchanged,False,False,2309,3018
opsd_64,amc23:fc61934c458afc9cb297c62cbad9d3e1f14c4030c57317b38974c14c851701a6,amc23,True,True,unchanged,False,False,2611,8861
opsd_64,amc23:fcfec02c358494762790d6a6b4a56b509342ae4aa0f9ae9c61351a83cce7ff96,amc23,True,True,unchanged,False,False,988,1300
lgsd_64,aime24:015197614be4299c0d123c77d987526109a9b3b9a79f8568636d29c775323e24,aime24,False,False,unchanged,True,True,10240,10240
lgsd_64,aime24:01f4378fc0aa8d4ad347260572db3350ecd0f93dff0e7f2847c7610963cae0b5,aime24,False,False,unchanged,True,True,10240,10240
lgsd_64,aime24:10c80ba48d1803c48df550827e6e2c3b4b8ef3e0aba30c507798eabf30aeea2e,aime24,False,False,unchanged,False,True,7681,10240
lgsd_64,aime24:21db44a1eb19aba4568c77a3a1c623e7e57485539a76265b43902887364f6ef3,aime24,False,False,unchanged,False,True,3665,10240
lgsd_64,aime24:2347acb5eb3b35f1aa81bb03fa72115a21175fe3c04f58b7d13191b67531cd47,aime24,True,True,unchanged,False,False,2333,4504
lgsd_64,aime24:2ae7df54989b82f448fff0d86e5d1996f777a9f6100bbbe8a6fb99ebe661bc4a,aime24,True,True,unchanged,False,True,2873,10240
lgsd_64,aime24:2ee7203cbfbc18d4308cd9177214f29508e97536a970213b931c82159e2a2eb4,aime24,True,True,unchanged,False,True,6212,10240
lgsd_64,aime24:357603fe2192e4dc2b2a52cc90ade2f1f6a3fd452ceec23c194e28a3748e579b,aime24,True,False,harmed,False,True,6677,10240
lgsd_64,aime24:3c4b599aa92bcd8347ba4bbf4a1bf1fc265c43dd6cc93810df56af814fc2a619,aime24,False,False,unchanged,True,True,10240,10240
lgsd_64,aime24:40de3e36fcb84aa58186509525206fca18fae251bef3cf8621d8adfabbefca89,aime24,True,True,unchanged,False,False,1940,4201
lgsd_64,aime24:43afc8d2eb636c35477cc9ac8f1db3563134d10673beb9fb808c45dbc3021e51,aime24,True,True,unchanged,False,True,3944,10240
lgsd_64,aime24:4827451ee78b173fce0a2b248a10c01442ec7346d87aba46c59a0ad1218f71ed,aime24,False,False,unchanged,False,True,5105,10240
lgsd_64,aime24:4ac3065bc26a845b46441d6ac16384a62e01f9a7c595720272bbc0b316201e6d,aime24,True,True,unchanged,False,True,1825,10240
lgsd_64,aime24:5650d2a0767a53a577e51aab7a9b3cafb4f91562ad2544bb088c6cfc577cf364,aime24,True,False,harmed,False,True,5556,10240
lgsd_64,aime24:692d35427467a74f07dff2b65afbcc2874995945b5ee044320ff04af46ca3187,aime24,True,False,harmed,False,True,6883,10240
lgsd_64,aime24:6c7d2070f985c4e7be6467b4bf365f372d64e3b314183113880bb2e4a07f32c2,aime24,False,False,unchanged,True,True,10240,10240
lgsd_64,aime24:7d2b9ecfeeda92b9e2676414566a0300c9239ff15fac1139ad56d6c35c9d84fc,aime24,True,True,unchanged,False,True,1653,10240
lgsd_64,aime24:7f3d2be0982807560fb814e16f111ef6e38f04e32a108355530732c9c64c22fb,aime24,True,False,harmed,False,True,5987,10240
lgsd_64,aime24:84c96fbdf01d054c94a152f4fd61e85a4fa70b03eb73d8fd8149760b1cf077eb,aime24,True,True,unchanged,False,False,1642,6528
lgsd_64,aime24:89a3d7b0f4c73a63119f6c1a2bec8ed68f39a8f5d4a3e5ebb12d89eb8b47e857,aime24,False,False,unchanged,False,True,5419,10240
lgsd_64,aime24:b0dd5c5ca3f5c6fe3279b6b867b1f47095cae459cf46b917119fc337d2d5298a,aime24,False,False,unchanged,False,True,3546,10240
lgsd_64,aime24:bb57bbb4f19d36094fcb0392d8ef63461045fac1aa02c1bc063102c072f3452a,aime24,True,True,unchanged,False,True,4580,10240
lgsd_64,aime24:c0aff28b8c4a645b43550e5d0d3fabf80ff7528b406514fcd898152683edce36,aime24,True,True,unchanged,False,False,2211,5084
lgsd_64,aime24:d03cff1d2f5fa63a31ab545f733b29d3e01b55cb8d23ec42d137ca54371d6ac8,aime24,True,True,unchanged,False,False,2128,8732
lgsd_64,aime24:d7b202873c9ff78edfbcd97652c0093c68f53f7582c9b20614780fe7288a87a7,aime24,False,False,unchanged,True,True,10240,10240
lgsd_64,aime24:d7c47fba84b4bcd1b0fac5a069b1924a7827f3b015be620b42ae4c4e729d33b3,aime24,True,True,unchanged,False,False,2137,6684
lgsd_64,aime24:d8c514307d5e703048cb5b6165cf10c78d771e2166f107f48b586d9289d2e736,aime24,False,False,unchanged,True,True,10240,10240
lgsd_64,aime24:d965cc0c83096dce50f756ecdd29990c906370987a63d3a8d0fd03d875ac6b3b,aime24,False,False,unchanged,True,True,10240,10240
lgsd_64,aime24:f785f38899d11791997f4c396dcf950e2979673d372c77988fd0379684b00927,aime24,True,True,unchanged,False,False,2247,6913
lgsd_64,aime24:ff87a2102c1306454be6971f889b8bdc3029ec474c559e919e00233bcb4bb41f,aime24,False,False,unchanged,False,True,4942,10240
lgsd_64,aime25:07ac5ca7cecdf07567088089e7d3f0ea83adaa28d2a1fd7889c063fd1f37ccd3,aime25,False,False,unchanged,True,True,10240,10240
lgsd_64,aime25:12f6b189436fb26a05fb496fe738000647c1cb210b7c9f446b3338be418ff094,aime25,False,False,unchanged,True,True,10240,10240
lgsd_64,aime25:1352bde57c17a969982b9342711da1bea4dbabf0221ae015d0c206ec2f9e30f6,aime25,True,False,harmed,False,True,4948,10240
lgsd_64,aime25:1a1a3f553410c1d0a02789bf64215b5d8094b0d3b95bf01d2961177e8982b48b,aime25,True,True,unchanged,False,True,3557,10240
lgsd_64,aime25:3f8dfc841f2252d6ead5580eb868d9b1353e17853624fb86cb19d062e5f5ca4d,aime25,False,False,unchanged,False,True,6736,10240
lgsd_64,aime25:5929f4e54395fb2b0307ee301f378585b1ab7198464ade7e5b24d85fe997ba64,aime25,False,False,unchanged,True,True,10240,10240
lgsd_64,aime25:596ba4660f86c56a92b3ee64c2caf803865c1589deb8c2a1a6e471ed83695401,aime25,True,False,harmed,False,True,4612,10240
lgsd_64,aime25:5997376b7b910b0e745067c7631f89d007c8f520a11ba656e15181eb0d45e3ab,aime25,True,False,harmed,False,True,5292,10240
lgsd_64,aime25:656d1b5d0105f71eb14aced1dfa5b1eaa8d9a087cc8e434da877ad2c01870de5,aime25,True,False,harmed,False,True,8640,10240
lgsd_64,aime25:70629b6e7c5db3e713f2672a9355856d2fc7b17285add34b1f7fd1d289c9e173,aime25,False,False,unchanged,False,True,5125,10240
lgsd_64,aime25:7528e62e74eabdd96e6c6e3f542e9076010c55bf9be70e28509b4c8672b20141,aime25,True,True,unchanged,False,True,5841,10240
lgsd_64,aime25:755f37ac64c45cd71e3e6d556bed121a74b02b22dca1855b3d76ce7e44e1964b,aime25,True,False,harmed,False,True,3588,10240
lgsd_64,aime25:757329975fcc4a0df83dd88a44c25217dc18c4aab9c3e2b3c4efe98ef4fcb22b,aime25,False,False,unchanged,True,True,10240,10240
lgsd_64,aime25:951031f375bc05ca792f45e75f51e81f67054c08c48c30225d3c269cba80e733,aime25,False,True,rescued,False,True,6691,10240
lgsd_64,aime25:9592e82151960bdda3419ee55f677a8fb7a54bbbc762295146f0c43653c7ae08,aime25,True,True,unchanged,True,True,10240,10240
lgsd_64,aime25:981c7f2ec58bbc629a520abdcc2d49c69ec86d2c6b2bc574b71d50c2d1dcce0e,aime25,True,False,harmed,False,True,2226,10240
lgsd_64,aime25:9bfdf6197204f5f62f8d1bd46d08dc4f00be90edec9bfce1ac2b64bbc25d4c6e,aime25,False,False,unchanged,True,True,10240,10240
lgsd_64,aime25:9cbaa17c63e148e9e5181c863126a70357a4b57665ac2bc0c18e7f62d1d02ae7,aime25,True,True,unchanged,False,False,1415,2759
lgsd_64,aime25:a3145c72cb6b4a78a74d3e97d669d29a5eeb277efb9f6492e9873d0d3fbfd0c4,aime25,True,True,unchanged,False,False,1049,5055
lgsd_64,aime25:a7f58aabb0a8393f9c5d00fb3ba6df269ecd0fca3e5f447b0402ab0facb6d3ad,aime25,True,True,unchanged,False,True,3298,10240
lgsd_64,aime25:aa6399130b64e6a0447fc114a07afb7125a71237472ea6f12051bf36f62f9d77,aime25,True,True,unchanged,False,True,1779,10240
lgsd_64,aime25:b552420b5a189e451a355947aa0e6b76fa645c8c58a515706f995299cb7738bf,aime25,True,True,unchanged,False,True,4826,10240
lgsd_64,aime25:ca1a4c4ffd58d84af5848729c0a56fb0a727efc3ca9c79d36ba46d719d5f72e1,aime25,True,True,unchanged,False,False,1376,7853
lgsd_64,aime25:cc2ed8965f94de942349cffa030efc9816ce451789fc245ad4abcbc009819e1a,aime25,False,False,unchanged,True,True,10240,10240
lgsd_64,aime25:dac11627201ea0d253903fcee1537661ca88b83499fea9d02a7d596af79550ab,aime25,False,False,unchanged,False,True,8316,10240
lgsd_64,aime25:e93030b1d230e502eae5dddccd7842785712efef67c817d1a3d99f7a66ac2c6a,aime25,True,True,unchanged,False,True,2780,10240
lgsd_64,aime25:ed910555a62ce77895b83babe2779d049772d20cc13c1fdcecc116d97abd9ae4,aime25,True,False,harmed,False,True,6351,10240
lgsd_64,aime25:edc7cd228836a0fe7ec28eaf718b0f93933984b9e36768f3d553abeecce353c8,aime25,False,False,unchanged,True,True,10240,10240
lgsd_64,aime25:f2ead5cf02d541329d51e629025732cf868971ff770386f961aaab39eed0b172,aime25,True,True,unchanged,False,False,5005,8895
lgsd_64,aime25:f502486d6092e47973970eaee0e8bfc2dc22ea4bd094533958b5ea71683c67cf,aime25,False,False,unchanged,True,True,10240,10240
lgsd_64,amc23:0101026970b08af1ad28625a431c9bdfcccaaa6c8d548842569bb7e8167ca455,amc23,True,True,unchanged,False,True,5180,10240
lgsd_64,amc23:0579384f111c0fe9ed53f68027eadcf7f068939806bc3aa0b1f4b10720f999da,amc23,True,True,unchanged,False,True,1937,10240
lgsd_64,amc23:07b9c484882e267d20422574c9c903f676c255259b9ca652377701c5359e052b,amc23,True,True,unchanged,False,True,2261,10240
lgsd_64,amc23:0a32b11020e2d860796af14fbbb41349123e7cd9f7a531f7c44aaa505d43aa38,amc23,False,False,unchanged,False,True,4515,10240
lgsd_64,amc23:0f88e3d1bf2c5b017e71ba2ea628315d5ed94921867d1f66c68086f414547efa,amc23,True,True,unchanged,False,False,5669,8529
lgsd_64,amc23:17cb7a4ee35f47df166623a6cc530bce483dee8a13562f84526df4ca187021ab,amc23,True,True,unchanged,False,True,2212,10240
lgsd_64,amc23:1b0d9cd3c430e32006453ba2e3355555109007e679f9ef9ae8480e4573e0bcfd,amc23,True,True,unchanged,True,True,10240,10240
lgsd_64,amc23:1cc0b66b4fdbd9538dae4c3993c415bd7deff1e05e463d6fb2156d86946ba230,amc23,False,False,unchanged,True,True,10240,10240
lgsd_64,amc23:1dfd51df023fb8dfae8597934e33833b5452340070de57effb11919c9ed03bd9,amc23,True,True,unchanged,False,False,1027,2426
lgsd_64,amc23:1ee532595152756fb4d07064c14dbbc18de7b8c4d7e0746a110805946ab754ff,amc23,True,True,unchanged,False,False,2861,8884
lgsd_64,amc23:2a63d16d2b0a8fd7612aa93f22439b54aa86f21a6301662771b31c5d1979eea0,amc23,True,True,unchanged,False,True,3354,10240
lgsd_64,amc23:2bcd935ef65a0ce135babeb7581864fb17098e66cd325cb4de41897d1b4b2fad,amc23,True,False,harmed,True,True,10240,10240
lgsd_64,amc23:2bd4fe90c2c8302b8bb4f71502955f37cca7727c6d7b19d9128487732e284ec4,amc23,True,True,unchanged,False,False,602,509
lgsd_64,amc23:2fef41e34422fcff8a92f23a1e8cefe0c84eeb54096005d945069a62f6a73b7d,amc23,True,False,harmed,False,True,3652,10240
lgsd_64,amc23:33ec5d7092fdfe30eaece0d8954252e365462e30d0775fc26b0d6b3662d9fc46,amc23,True,True,unchanged,False,False,1264,4961
lgsd_64,amc23:34055b747dd7589da7426630fa1d3913c41de6c93329b6a544119e24eaaad6a5,amc23,True,False,harmed,False,True,3991,10240
lgsd_64,amc23:34b7e15dd5e80ce908acd5ffc9ef6872ad9a431acd41064f96910a3a21cda033,amc23,True,True,unchanged,False,True,3866,10240
lgsd_64,amc23:34f4eefeef254c3a884a85c1c95fcbf5a3470810327b2f6a0efa3f2bc1645f59,amc23,True,True,unchanged,False,True,1243,10240
lgsd_64,amc23:36cbea47cc5c536193bc2c9ec08ddf4bbd244a0ab67649f8c2790779cbe5d565,amc23,True,True,unchanged,False,False,389,368
lgsd_64,amc23:3892f9b402cc1d4397e455e7089d89f26d79e7b23c70641bfd48aad6b2bcfad1,amc23,True,True,unchanged,False,False,1665,6456
lgsd_64,amc23:392c49c5d4483b635745ee84c1567f2437265c94ac93ac23b672ecf4f279241c,amc23,True,True,unchanged,False,False,1102,2393
lgsd_64,amc23:3f1690da831c19579866169a921172ddf33989c23288d773b56fe6e4d3b90453,amc23,True,True,unchanged,False,True,2007,10240
lgsd_64,amc23:3f5c637d52d65b47918a6764052f21db4a5ec0af0360a345b7f9e332e8fbf472,amc23,True,True,unchanged,False,False,1622,6907
lgsd_64,amc23:41eb3f5f38c5931eaf64054a5654ff42abafa6d50eb6dccf93159cabdf2435fe,amc23,False,False,unchanged,True,True,10240,10240
lgsd_64,amc23:42c2fdf8663dbcebc44e5264552ca358503e4c69d15506ad00d08fb2f2780d07,amc23,True,True,unchanged,False,False,1155,3673
lgsd_64,amc23:43a47a3682574d0013250823ee0b4e09f230a09d5c3cea9702509249574b0f61,amc23,True,True,unchanged,False,False,997,7817
lgsd_64,amc23:443411e68c6b5b184bf20bc71a959e26e0455074717e337b4a1bf14b43724531,amc23,True,True,unchanged,False,False,533,430
lgsd_64,amc23:4466d88877646a8a885bd2492ad58f4f9100632bb0665d24d4a1f99ef504d02d,amc23,True,True,unchanged,False,False,1418,2697
lgsd_64,amc23:44e8c69a75fc70f09d64f2b16fb15c6b19f9783318264438b48a8b3191247436,amc23,True,False,harmed,False,True,3643,10240
lgsd_64,amc23:456f57ca351865da0e2a1b6f386971dca00d85817f7a1dc8e3b653054f92d23b,amc23,True,True,unchanged,False,False,1315,4285
lgsd_64,amc23:485a3b9ebe607aeaa63fb0d303f2aa0182411dec382a87c8641d80813afeec80,amc23,True,True,unchanged,False,False,890,6242
lgsd_64,amc23:51714060dd55c7cb3035eb15eee5a78e4f4f90446a79ddf80480c7b890f5648b,amc23,True,True,unchanged,False,False,561,1222
lgsd_64,amc23:556fcb2237639a503bd11388a346f5ea95e1ec98ba7753497362539b5ec4c57e,amc23,True,False,harmed,False,True,6033,10240
lgsd_64,amc23:55aaba6d125868230247f185a0a52cc40751cce1c378e673ba56709d0444c2d7,amc23,True,True,unchanged,False,False,1458,3632
lgsd_64,amc23:5716b1b1c4594746531529f5053ad11baa3547a5c1749f205cd888a38684a97e,amc23,True,True,unchanged,False,False,1172,2439
lgsd_64,amc23:58acf5dc1f9727ce938f56f20027e414f8a659298989aaf03fd200637a052df8,amc23,True,True,unchanged,False,False,1818,7571
lgsd_64,amc23:5fda78a8aaa29a6ea5545dc2bcefbe11af351b501753ae69107e9d57a1453d24,amc23,True,True,unchanged,False,False,1429,1750
lgsd_64,amc23:6109ab70c280078771088d1b998e3d2364f0ea70d5bb9cc410a9b896947b162e,amc23,False,False,unchanged,True,True,10240,10240
lgsd_64,amc23:6529281306a5556f2db9b18525e46452f6f434440ea85593b77c4178f76b4486,amc23,True,True,unchanged,False,True,4930,10240
lgsd_64,amc23:698343f47eddf760b7d123e1c71022dd959481f5a399b7808c07b85478b4d429,amc23,True,True,unchanged,False,False,1485,7077
lgsd_64,amc23:6bc26377a24cf0a1b625373d8ea738bd6ec8432a2b11e88a33c19012d7fd0129,amc23,True,True,unchanged,False,False,349,622
lgsd_64,amc23:76e2a609540741d3f60c8cfe8249ff0fe44f0ffd12c8a99b86aac0b540c6a572,amc23,True,False,harmed,False,True,4292,10240
lgsd_64,amc23:7cc69cc8ef9485d29e93d61a8b58b018f5b5edb43ce50babe39ccfe4983c919b,amc23,True,True,unchanged,False,False,903,2465
lgsd_64,amc23:7e499e5f0882293d9fda2549375fc120f08583c1bde929b8427c21998cbad5e2,amc23,True,False,harmed,False,True,6074,10240
lgsd_64,amc23:7fb869044130dbc4b46c9b0be3702d8cab9143fe52c089694f0e93315b931b1b,amc23,False,False,unchanged,False,True,8965,10240
lgsd_64,amc23:81371eaa87d2e9f9e9f02f961589b0db553f40722a9016043ea2c83d74a6afbd,amc23,True,True,unchanged,False,True,5483,10240
lgsd_64,amc23:81d580f5223b433e347e989677a0e1344a8503a15c1910968ada106d0db1c6fb,amc23,True,True,unchanged,False,True,2781,10240
lgsd_64,amc23:887a1c3ca2685a71c47a6c01ba448769d51c198ea517b8f55d3e741876b4088d,amc23,True,True,unchanged,False,False,1902,2548
lgsd_64,amc23:8e9939774afd19e619a71d65cb77a22bc73acdfc4cd6f9ff6ba4ea3757417675,amc23,True,True,unchanged,False,True,3029,10240
lgsd_64,amc23:975171b713a2d2911f85b9430c1a642dc7795a635209e7968323bf76daedb8d0,amc23,False,False,unchanged,False,True,6538,10240
lgsd_64,amc23:98527fed63830fc5367463d7dbff992163d25fcd2dd451ac1173492eb5dbb604,amc23,True,True,unchanged,False,False,1344,4833
lgsd_64,amc23:9b70cbc652d501d6171d7cad566aa0b41c728653377933922b85fccf27539bc6,amc23,True,True,unchanged,False,False,2147,4659
lgsd_64,amc23:a19e295c1cae405e3b0b84c59959b1f70176f8c06a1b240c9f59915fd678b522,amc23,True,False,harmed,False,True,5897,10240
lgsd_64,amc23:a4b1b6d256739cb4069a3eb0f39780e2949541618d3b2f5dca0a98a103a4fe3f,amc23,True,True,unchanged,False,False,812,1872
lgsd_64,amc23:a8c44eb2e7e442bb08f61ab859496b716d1c73f9dd6221dc0f89bbebf05c4be8,amc23,True,True,unchanged,False,True,4830,10240
lgsd_64,amc23:ad788c6148fcbff56c1020045accf4196e61cca7bb79b2ebba00ab5fcabcdace,amc23,True,True,unchanged,False,False,3973,4604
lgsd_64,amc23:afd07732ad263cd123c7efced3811e8f72528122338c98414123f6dd80f68e86,amc23,True,True,unchanged,False,False,800,722
lgsd_64,amc23:b36e114dd9190791ae2859a481023e2a4b71ee2e5eee700c7e3cd1bf5ed6452c,amc23,True,True,unchanged,False,False,1105,1275
lgsd_64,amc23:b4dc7e5ecb380931af87eaba0cab03290a583a827b1fc07e5339a8746cd64714,amc23,True,True,unchanged,False,True,3495,10240
lgsd_64,amc23:b608b1e05d2a06e44f9a02fec9e6569170c9194dea9fff6439e5bcb8cfb5081c,amc23,True,True,unchanged,False,False,1187,1594
lgsd_64,amc23:b81a8c8267075f99502d08dc4804a698f5ad7408cd5b690fa20138019fb98055,amc23,True,True,unchanged,False,True,2789,10240
