query_id,global_query_index,base_margin_decile,domains,prompt_token_count,preferred_token_count,rejected_token_count,base_margin,base_correct,pair_best_method,lgsd_small_margin,lgsd_small_gain_vs_base,lgsd_small_correct,lgsd_medium_margin,lgsd_medium_gain_vs_base,lgsd_medium_correct,lgsd_large_margin,lgsd_large_gain_vs_base,lgsd_large_correct,lgsd_high_margin,lgsd_high_gain_vs_base,lgsd_high_correct,opsd_margin,opsd_gain_vs_base,opsd_correct,lgsd_large_minus_opsd
arena-pref:heldout:000312,312,7,math;specificity;technical_accuracy,23,168,87,0.1724973993348371,True,LGSD-Medium,0.45230710173671085,0.27980970240187375,True,0.5102235812858995,0.3377261819510624,True,0.34659153291548783,0.17409413358065073,True,0.19497168436034773,0.022474285025510632,True,0.23659837891902824,0.06410097958419114,True,0.10999315399645959
arena-pref:heldout:000313,313,9,domain_knowledge;real_world;specificity;technical_accuracy,482,462,278,0.4039454893632368,True,LGSD-Medium,0.7077783258594872,0.30383283649625037,True,1.0515743506768185,0.6476288613135817,True,1.046996560581315,0.6430510712180781,True,0.7574359305775404,0.3534904412143036,True,0.6468466622073024,0.24290117284406554,True,0.4001498983740126
arena-pref:heldout:000314,314,6,complexity;domain_knowledge;real_world;specificity;technical_accuracy,40,394,698,0.05696659937873516,True,LGSD-High,-0.2473642458324874,-0.30433084521122256,False,-0.243096623134903,-0.30006322251363815,False,-0.2479098498679948,-0.30487644924672996,False,-0.17969663922744017,-0.23666323860617533,False,-0.22200069132314915,-0.2789672907018843,False,-0.025909158544845656
arena-pref:heldout:000315,315,3,creativity;domain_knowledge;real_world;specificity,109,499,296,-0.19923649912232233,False,LGSD-Small,0.12476917190760428,0.3240056710299266,True,0.0045212306381272604,0.2037577297604496,True,-0.005513922530135051,0.19372257659218728,False,-0.11326275952412601,0.08597373959819632,False,0.04920053844919847,0.2484370375715208,True,-0.054714460979333523
arena-pref:heldout:000316,316,7,creativity;domain_knowledge;real_world,15,324,385,0.1506524343950848,True,LGSD-High,0.08260440658219492,-0.06804802781288988,True,0.12762251030238603,-0.023029924092698772,True,0.12107329178223392,-0.029579142612850884,True,0.1415988978082714,-0.009053536586813404,True,0.09315610470939206,-0.05749632968569274,True,0.027917187072841854
arena-pref:heldout:000317,317,3,domain_knowledge;instruction_following;real_world;specificity;technical_accuracy,37,889,674,-0.17987632409267296,False,LGSD-Medium,-0.15334913171510345,0.02652719237756951,False,-0.1448198104956544,0.03505651359701856,False,-0.15571213126668404,0.024164192825988917,False,-0.18057219104442357,-0.0006958669517506122,False,-0.1582772365112357,0.02159908758143725,False,0.0025651052445516687
arena-pref:heldout:000318,318,8,real_world;specificity;technical_accuracy,19,251,224,0.23005388281056338,True,LGSD-Medium,0.2610085509212845,0.030954668110721117,True,0.8447464733688279,0.6146925905582645,True,0.6066264970504767,0.3765726142399133,True,0.3803977994804839,0.15034391666992053,True,0.17001905709963028,-0.060034825710933104,True,0.4366074399508464
arena-pref:heldout:000319,319,8,domain_knowledge;instruction_following;real_world;specificity;technical_accuracy,45,172,208,0.2510475728507544,True,LGSD-High,0.058756406490619195,-0.1922911663601352,True,-0.10036510687608002,-0.35141267972683443,False,-0.017817887509231856,-0.26886546035998626,False,0.18711952702517154,-0.06392804582558287,True,-0.04057716598237793,-0.29162473883313234,False,0.022759278473146072
arena-pref:heldout:000320,320,9,complexity;domain_knowledge;instruction_following;real_world;specificity;technical_accuracy,70,687,863,0.391765081434558,True,LGSD-Medium,0.3073734104924779,-0.08439167094208011,True,0.3278984879879814,-0.06386659344657664,True,0.3234698436747696,-0.06829523775978841,True,0.3262219173314147,-0.06554316410314331,True,0.28487064837359855,-0.10689443306095947,True,0.03859919530117106
arena-pref:heldout:000321,321,6,domain_knowledge;real_world;technical_accuracy,14,322,191,0.07081078321603229,True,LGSD-Large,0.5119503436253394,0.44113956040930713,True,0.6475434304679268,0.5767326472518945,True,0.8203840251395516,0.7495732419235193,True,0.3974852062489693,0.32667442303293703,True,0.48863019140316144,0.41781940818712915,True,0.3317538337363901
arena-pref:heldout:000322,322,6,code;complexity;domain_knowledge;problem_solving;real_world;specificity;technical_accuracy,49,234,37,0.10553124133255665,True,OPSD,-0.3124704279451289,-0.41800166927768556,False,-1.0261755652723976,-1.1317068066049543,False,-1.6365607528880388,-1.7420919942205955,False,-0.08028702087120365,-0.1858182622037603,False,0.21878742659496764,0.11325618526241099,True,-1.8553481794830065
arena-pref:heldout:000323,323,7,creativity;problem_solving;real_world,39,201,129,0.2186570313742877,True,LGSD-Medium,0.6337892134460219,0.4151321820717342,True,1.23733826460392,1.0186812332296322,True,0.9493461753653669,0.7306891439910792,True,0.5458192018727166,0.3271621704984289,True,0.2246252715580721,0.00596824018378439,True,0.7247209038072948
arena-pref:heldout:000324,324,10,creativity;domain_knowledge;instruction_following;problem_solving;real_world;specificity;technical_accuracy,140,857,20,3.070409677743634,True,LGSD-Large,5.104473892977524,2.0340642152338906,True,5.376385820760471,2.3059761430168373,True,6.319681188523283,3.2492715107796495,True,5.138289863559718,2.0678801858160845,True,4.959292004739946,1.888882326996312,True,1.3603891837833375
arena-pref:heldout:000325,325,7,code;instruction_following,413,189,133,0.1988170844736421,True,LGSD-Large,0.8047500680462956,0.6059329835726535,True,0.9190992027629021,0.72028211828926,True,0.9761431616217737,0.7773260771481316,True,0.5842370554053724,0.3854199709317303,True,0.6715180230519127,0.47270093857827056,True,0.30462513856986106
arena-pref:heldout:000326,326,1,creativity;domain_knowledge;instruction_following;real_world;specificity;technical_accuracy,39,72,191,-0.506033366748661,False,LGSD-High,-0.6054475403164905,-0.09941417356782956,False,-0.5651897013776868,-0.05915633462902581,False,-0.9147756736315982,-0.4087423068829372,False,-0.29918650987191286,0.2068468568767481,False,-0.8219431812781246,-0.31590981452946365,False,-0.09283249235347357
arena-pref:heldout:000327,327,10,specificity;technical_accuracy,17,58,11,2.0111718671075227,True,LGSD-High,1.3963726545949715,-0.6147992125125512,True,0.24846975631474688,-1.7627021107927758,True,-0.6720128732041508,-2.6831847403116735,False,1.725940001795658,-0.2852318653118646,True,1.0625257432273938,-0.9486461238801289,True,-1.7345386164315446
arena-pref:heldout:000328,328,10,domain_knowledge;real_world;specificity;technical_accuracy,21,437,144,1.123282636178834,True,LGSD-Large,2.340928644070697,1.2176460078918632,True,3.062138723654205,1.938856087475371,True,3.1162952446858756,1.9930126085070416,True,2.375956536006176,1.252673899827342,True,2.2168214644241235,1.0935388282452896,True,0.8994737802617521
arena-pref:heldout:000329,329,10,code;domain_knowledge;instruction_following;problem_solving;real_world;specificity;technical_accuracy,52,311,58,0.7287883468815726,True,LGSD-Large,1.7583209100273445,1.029532563145772,True,1.9922624339099366,1.263474087028364,True,2.869967052367934,2.1411787054863614,True,1.9502318336054547,1.2214434867238821,True,1.732584200540896,1.0037958536593234,True,1.137382851827038
arena-pref:heldout:000330,330,4,complexity;creativity;domain_knowledge;instruction_following;problem_solving;real_world;specificity;technical_accuracy,69,973,649,-0.04668341726747349,False,OPSD,0.04955791081714023,0.09624132808461372,True,0.0631182518496678,0.10980166911714129,True,0.1254219665084424,0.1721053837759159,True,0.14699979858307577,0.19368321585054926,True,0.147863160110713,0.19454657737818648,True,-0.022441193602270593
arena-pref:heldout:000331,331,7,code;complexity;domain_knowledge;instruction_following;math;problem_solving;real_world;specificity;technical_accuracy,59,987,598,0.122127964003372,True,LGSD-Small,0.19284693814996956,0.07071897414659756,True,0.09289621308676743,-0.02923175091660457,True,0.12892536912236818,0.00679740511899618,True,0.14630036890616405,0.024172404902792044,True,0.14919261241660176,0.027064648413229753,True,-0.020267243294233572
arena-pref:heldout:000332,332,10,complexity;domain_knowledge;math;problem_solving;real_world;specificity;technical_accuracy,57,681,174,0.8783301359683967,True,LGSD-Large,1.6126552039300033,0.7343250679616066,True,1.8502192983289771,0.9718891623605804,True,1.9718833306486552,1.0935531946802586,True,1.5661378484586201,0.6878077124902234,True,1.5947264852363965,0.7163963492679998,True,0.3771568454122587
arena-pref:heldout:000333,333,5,code;complexity;domain_knowledge;instruction_following;real_world;specificity;technical_accuracy,34,712,825,0.0034414533680704462,True,LGSD-Large,0.06314635808994695,0.059704904721876506,True,0.10985047916753943,0.10640902579946898,True,0.22006940276029363,0.21662794939222318,True,-0.02425129751141153,-0.027692750879481975,False,-0.042968550747984,-0.04641000411605445,False,0.26303795350827763
arena-pref:heldout:000334,334,5,domain_knowledge;real_world;specificity;technical_accuracy,27,436,279,0.0027885503964291125,True,LGSD-Large,0.19720157188209053,0.19441302148566142,True,0.3471428609240086,0.3443543105275795,True,0.35338604772052884,0.3505974973240997,True,0.1978149271847085,0.1950263767882794,True,0.14559211083696555,0.14280356044053644,True,0.2077939368835633
arena-pref:heldout:000335,335,7,domain_knowledge;real_world;specificity;technical_accuracy,17,288,407,0.12704891884160951,True,LGSD-Large,0.027280029526767002,-0.09976888931484251,True,0.2177749798657822,0.09072606102417269,True,0.37704625033368977,0.24999733149208025,True,0.04360793345032432,-0.0834409853912852,True,-0.12345197935947905,-0.25050089820108856,False,0.5004982296931688
arena-pref:heldout:000336,336,1,complexity;domain_knowledge;problem_solving;real_world;specificity;technical_accuracy,48,254,725,-0.48707193414510463,False,LGSD-Small,-1.3331989199047727,-0.846126985759668,False,-1.6469254538509919,-1.1598535197058872,False,-2.305552060502462,-1.8184801263573576,False,-1.5029398171939896,-1.015867883048885,False,-1.3742246195585741,-0.8871526854134695,False,-0.9313274409438881
arena-pref:heldout:000337,337,3,creativity;domain_knowledge;real_world,29,604,667,-0.24164448741535338,False,LGSD-High,-0.41000333481378837,-0.16835884739843499,False,-0.42363609033800453,-0.18199160292265115,False,-0.384861985349612,-0.14321749793425864,False,-0.3634764161153432,-0.12183192869998982,False,-0.3701595108327047,-0.12851502341735133,False,-0.014702474516907316
arena-pref:heldout:000338,338,6,domain_knowledge;real_world;technical_accuracy,15,355,300,0.03170690437997459,True,LGSD-High,-0.16119935899832982,-0.1929062633783044,False,-0.1869697862723625,-0.21867669065233708,False,-0.12042605717976884,-0.15213296155974343,False,-0.027760980543396263,-0.05946788492337085,False,-0.07576596497370058,-0.10747286935367517,False,-0.04466009220606826
arena-pref:heldout:000339,339,1,domain_knowledge;real_world;specificity;technical_accuracy,61,176,234,-0.49086723312816605,False,OPSD,-0.26696696703806344,0.2239002660901026,False,-0.5763487888104986,-0.08548155568233251,False,-0.7447738840122415,-0.2539066508840755,False,-0.5920308481007468,-0.10116361497258075,False,0.03875511676281507,0.5296223498909811,True,-0.7835290007750566
arena-pref:heldout:000340,340,7,creativity;domain_knowledge;real_world;specificity,20,569,844,0.11360906932064019,True,LGSD-Medium,0.2797964622024387,0.1661873928817985,True,0.3524595435938467,0.2388504742732065,True,0.35068688002500026,0.23707781070436007,True,0.35214638822619393,0.23853731890555374,True,0.3334316092363825,0.2198225399157423,True,0.01725527078861777
arena-pref:heldout:000341,341,9,domain_knowledge;problem_solving;real_world;specificity;technical_accuracy,946,258,137,0.5747062668211896,True,LGSD-Large,0.6584664295520091,0.08376016273081943,True,0.7629126336857455,0.18820636686455583,True,0.7971339492612224,0.22242768244003275,True,0.6413185046456136,0.06661223782442394,True,0.7937173630233021,0.21901109620211245,True,0.003416586237920294
arena-pref:heldout:000342,342,7,code;complexity;domain_knowledge;problem_solving;real_world;specificity;technical_accuracy,31,1234,826,0.16227040702566564,True,LGSD-Large,0.2809353539166569,0.11866494689099127,True,0.34009499695281586,0.17782458992715022,True,0.38797730011171117,0.22570689308604552,True,0.21538650100448542,0.05311609397881978,True,0.24622435119181718,0.08395394416615154,True,0.14175294891989398
arena-pref:heldout:000343,343,10,real_world;specificity;technical_accuracy,20,63,40,0.7208709414043124,True,LGSD-Large,0.9913286965990822,0.2704577551947698,True,1.226081154838441,0.5052102134341285,True,1.7469148090907503,1.0260438676864378,True,1.0679880005972726,0.3471170591929602,True,1.1268129530407132,0.40594201163640076,True,0.6201018560500371
arena-pref:heldout:000344,344,6,creativity;real_world;specificity,17,293,209,0.10998108890912861,True,LGSD-Large,0.4242377598343259,0.31425667092519727,True,0.44962694930039815,0.33964586039126954,True,0.6677567101549637,0.5577756212458351,True,0.3549157767494635,0.2449346878403349,True,0.21865957908518863,0.10867849017606002,True,0.4490971310697751
arena-pref:heldout:000345,345,8,code;complexity;creativity;domain_knowledge;problem_solving;real_world;specificity;technical_accuracy,112,1308,683,0.2935797958662336,True,LGSD-Large,0.3716316674636886,0.07805187159745497,True,0.4541920561541972,0.1606122602879636,True,0.45572224921966176,0.16214245335342814,True,0.3441322684348338,0.05055247256860018,True,0.3759262469106269,0.08234645104439331,True,0.07979600230903483
arena-pref:heldout:000346,346,4,code;creativity;domain_knowledge;instruction_following;problem_solving;real_world;specificity,95,352,281,-0.12127218351361058,False,LGSD-Large,0.29989896827976636,0.42117115179337694,True,0.1277693264386448,0.24904150995225538,True,0.30192700985834753,0.4231991933719581,True,0.19124059849130948,0.31251278200492005,True,0.11204268175666288,0.23331486527027345,True,0.18988432810168465
arena-pref:heldout:000347,347,1,complexity;creativity;domain_knowledge;real_world;specificity;technical_accuracy,49,580,427,-0.5611723152258608,False,OPSD,-0.649531105786699,-0.08835879056083829,False,-0.6577132821285234,-0.09654096690266267,False,-0.6575657443373344,-0.09639342911147364,False,-0.6942790544659756,-0.13310673924011485,False,-0.604832363452124,-0.04366004822626324,False,-0.0527333808852104
arena-pref:heldout:000348,348,10,creativity;domain_knowledge;real_world,28,433,59,1.3582353253334136,True,LGSD-Large,2.6440392137810353,1.2858038884476217,True,3.231659718883543,1.8734243935501294,True,3.730254952994448,2.3720196276610346,True,2.9580170316379233,1.5997817063045097,True,2.2698449737970505,0.9116096484636369,True,1.4604099791973977
arena-pref:heldout:000349,349,4,domain_knowledge;real_world;technical_accuracy,26,446,250,-0.04063960505601005,False,LGSD-Large,0.13991035540114583,0.18054996045715588,True,0.05288067986184686,0.09352028491785691,True,0.30068680483557175,0.3413264098915818,True,0.0881448421734865,0.12878444722949656,True,0.13373620793637664,0.1743758129923867,True,0.16695059689919511
arena-pref:heldout:000350,350,9,other,16,182,91,0.597193833235856,True,LGSD-Medium,0.3372164086981133,-0.25997742453774264,True,0.7272640270191233,0.13007019378326734,True,0.5165297120482055,-0.08066412118765043,True,0.28127416673597416,-0.3159196664998818,True,0.3366830008370534,-0.26051083239880257,True,0.17984671121115214
arena-pref:heldout:000351,351,4,creativity;real_world;specificity,17,374,385,-0.13436804626441523,False,OPSD,-0.4060861475327435,-0.2717181012683283,False,-0.42490691949248416,-0.29053887322806893,False,-0.5955525288243075,-0.4611844825598923,False,-0.4542137463644682,-0.319845700100053,False,-0.35702007110106115,-0.22265202483664592,False,-0.23853245772324638
arena-pref:heldout:000352,352,1,code;creativity;real_world;specificity,19,81,244,-0.7439887486496233,False,LGSD-High,-1.9582152946640474,-1.2142265460144241,False,-2.18932086710649,-1.4453321184568668,False,-2.844218031160022,-2.1002292825103988,False,-1.8717108571898522,-1.127722108540229,False,-2.1246332449605174,-1.3806444963108941,False,-0.7195847861995044
arena-pref:heldout:000353,353,3,domain_knowledge,98,231,263,-0.25773268979957464,False,OPSD,-0.6752086654348384,-0.41747597563526373,False,-0.7647742665950301,-0.5070415767954555,False,-0.8251678384604411,-0.5674351486608664,False,-0.5715635860493915,-0.31383089624981686,False,-0.5148112832800389,-0.25707859348046425,False,-0.31035655518040217
arena-pref:heldout:000354,354,5,creativity;domain_knowledge;real_world;technical_accuracy,22,628,368,-0.006412464705440657,False,LGSD-Medium,0.011975242338230663,0.01838770704367132,True,0.07181298594103724,0.0782254506464779,True,0.050131640187329296,0.05654410489276995,True,0.0008940846264380298,0.007306549331878687,True,0.012500682124072071,0.018913146829512728,True,0.037630958063257225
arena-pref:heldout:000355,355,2,creativity;domain_knowledge;problem_solving;real_world,51,525,402,-0.32966744231093226,False,LGSD-Small,0.019946359961102278,0.34961380227203454,True,-0.18850375413386322,0.14116368817706904,False,-0.1692106377629412,0.16045680454799105,False,-0.04670998723098574,0.2829574550799465,False,0.0019647113499101643,0.3316321536608424,True,-0.17117534911285137
arena-pref:heldout:000356,356,9,code;complexity;domain_knowledge;math;problem_solving;real_world;specificity;technical_accuracy,45,350,129,0.3994054199506014,True,LGSD-Large,0.8203954207461537,0.42099000079555227,True,0.8274476348944544,0.42804221494385297,True,1.0004181786893083,0.6010127587387069,True,0.7992177786251504,0.399812358674549,True,0.597844381490815,0.19843896154021357,True,0.4025737971984933
arena-pref:heldout:000357,357,7,creativity;domain_knowledge;real_world,24,647,537,0.14557154401729133,True,LGSD-Small,0.11341726570401356,-0.03215427831327777,True,0.09564834286247281,-0.04992320115481852,True,0.035813971880231055,-0.10975757213706028,True,0.02896556884057322,-0.11660597517671811,True,0.001657750215880327,-0.143913793801411,True,0.03415622166435073
arena-pref:heldout:000358,358,9,domain_knowledge,11,197,387,0.4305276449549216,True,LGSD-Small,0.47881136986429973,0.048283724909378156,True,0.3874100180368618,-0.04311762691805976,True,0.1642881966420271,-0.2662394483128945,True,0.2919177565213573,-0.13860988843356425,True,0.44311367077392694,0.012586025819005364,True,-0.27882547413189984
arena-pref:heldout:000359,359,1,code;domain_knowledge;real_world;specificity;technical_accuracy,18,96,218,-0.5670455304125399,False,LGSD-Small,-1.1640169481983242,-0.5969714177857843,False,-1.3830945324095747,-0.8160490019970348,False,-1.5151259053373192,-0.9480803749247793,False,-1.2588829556736378,-0.6918374252610979,False,-1.1743754881237625,-0.6073299577112226,False,-0.3407504172135567
arena-pref:heldout:000360,360,7,complexity;domain_knowledge;instruction_following;math;problem_solving;real_world;specificity;technical_accuracy,34,796,505,0.185531686463696,True,LGSD-Large,0.1621496801026645,-0.023382006361031493,True,0.16636883320337004,-0.019162853260325963,True,0.21750093662974268,0.03196925016604668,True,0.18788066109387258,0.0023489746301765813,True,0.16150406536590267,-0.024027621097793328,True,0.05599687126384001
arena-pref:heldout:000361,361,2,domain_knowledge;real_world;specificity;technical_accuracy,29,541,399,-0.3414364352635435,False,OPSD,-0.35623469309491607,-0.014798257831372563,False,-0.39803560393820114,-0.05659916867465764,False,-0.40133609473687337,-0.05989965947332987,False,-0.35684114541648215,-0.01540471015293865,False,-0.28483395196105654,0.05660248330248696,False,-0.11650214277581683
arena-pref:heldout:000362,362,4,other,21,311,252,-0.09452417813964376,False,OPSD,0.07975674108737829,0.17428091922702205,True,0.007708353391012501,0.10223253153065626,True,0.08510798713864354,0.1796321652782873,True,0.3068038760042966,0.40132805414394035,True,0.3778917170201255,0.47241589515976923,True,-0.29278372988148194
arena-pref:heldout:000363,363,3,code;complexity;creativity;domain_knowledge;instruction_following;problem_solving;real_world;specificity;technical_accuracy,74,452,378,-0.18832513695157926,False,LGSD-High,-0.21307242963233353,-0.024747292680754263,False,-0.231734519829357,-0.043409382877777736,False,-0.32797192676564024,-0.13964678981406098,False,-0.09250083663811104,0.09582430031346822,False,-0.16106948402873822,0.027255652922841045,False,-0.16690244273690202
arena-pref:heldout:000364,364,5,domain_knowledge,46,213,364,0.0007128962999107813,True,LGSD-Large,-0.08737991803670164,-0.08809281433661242,False,-0.22826548997372953,-0.2289783862736403,False,-0.08105293198745755,-0.08176582828736834,False,-0.1536714830788728,-0.15438437937878358,False,-0.1804103093613958,-0.18112320566130657,False,0.09935737737393824
arena-pref:heldout:000365,365,8,complexity;domain_knowledge;problem_solving;real_world;specificity;technical_accuracy,29,285,437,0.37954835869900416,True,OPSD,0.06748699476298814,-0.312061363936016,True,-0.08772097543211577,-0.46726933413111993,False,-0.1552134233790441,-0.5347617820780483,False,0.08506779645254925,-0.2944805622464549,True,0.11646799193730706,-0.2630803667616971,True,-0.27168141531635115
arena-pref:heldout:000366,366,1,creativity;domain_knowledge;real_world;specificity;technical_accuracy,21,421,445,-0.7875995736981276,False,LGSD-Medium,-0.9570354754168395,-0.16943590171871192,False,-0.9456280816205522,-0.15802850792242462,False,-1.0926124261929737,-0.3050128524948461,False,-0.9554211488618027,-0.16782157516367513,False,-0.9560304572951368,-0.1684308835970092,False,-0.13658196889783691
arena-pref:heldout:000367,367,5,complexity;domain_knowledge;math;problem_solving;real_world;specificity;technical_accuracy,24,245,229,-0.030364708951020725,False,LGSD-Small,-0.1239643426685556,-0.09359963371753488,False,-0.16801222908381053,-0.1376475201327898,False,-0.21605815923147031,-0.1856934502804496,False,-0.14524129958153187,-0.11487659063051114,False,-0.15756631152067435,-0.12720160256965363,False,-0.05849184771079596
arena-pref:heldout:000368,368,5,creativity;domain_knowledge;instruction_following;problem_solving;real_world;specificity,131,820,362,0.029833129666401392,True,OPSD,0.35633460623028324,0.32650147656388184,True,0.34061283956655464,0.31077970990015324,True,0.45067737042430034,0.42084424075789895,True,0.37759804295780297,0.3477649132914016,True,0.48857042012936214,0.45873729046296075,True,-0.0378930497050618
arena-pref:heldout:000369,369,2,creativity;domain_knowledge;instruction_following;problem_solving;real_world;specificity,75,191,245,-0.35729279100850353,False,OPSD,-0.6647004401509302,-0.3074076491424267,False,-0.9127112244627313,-0.5554184334542278,False,-0.6634843584385317,-0.3061915674300282,False,-0.5124386941587993,-0.15514590315029575,False,-0.39180065484774995,-0.03450786383924642,False,-0.27168370359078176
arena-pref:heldout:000370,370,1,code;complexity;domain_knowledge;instruction_following;real_world;specificity;technical_accuracy,59,1256,1797,-0.516591695013582,False,LGSD-Medium,-0.6353962746152048,-0.11880457960162272,False,-0.605108329750004,-0.0885166347364219,False,-0.6274872221782655,-0.11089552716468343,False,-0.6125309090558392,-0.09593921404225714,False,-0.6267512747388825,-0.11015957972530044,False,-0.000735947439382989
arena-pref:heldout:000371,371,4,complexity;creativity;domain_knowledge;problem_solving;real_world;specificity;technical_accuracy,40,686,731,-0.10141931217594335,False,LGSD-Small,0.07066076801696819,0.17208008019291154,True,0.012860033920644609,0.11427934609658796,True,0.04513794423996287,0.14655725641590622,True,-0.06865753899879268,0.03276177317715068,False,-0.011107602720615173,0.09031170945532818,False,0.05624554696057804
arena-pref:heldout:000372,372,8,code;complexity;creativity;domain_knowledge;instruction_following;problem_solving;real_world;specificity;technical_accuracy,136,1033,994,0.3630418441191326,True,LGSD-Large,0.4688762218266679,0.10583437770753529,True,0.5198678189975012,0.15682597487836863,True,0.5601518972906643,0.19711005317153169,True,0.43988295850149506,0.07684111438236246,True,0.43789772864757326,0.07485588452844066,True,0.12225416864309102
arena-pref:heldout:000373,373,1,domain_knowledge;real_world;specificity;technical_accuracy,68,260,198,-0.8597373208799562,False,LGSD-Large,-1.0834392375694102,-0.22370191668945394,False,-1.0903724414022187,-0.23063512052226243,False,-0.9572797114291487,-0.09754239054919245,False,-1.0305550669364067,-0.1708177460564505,False,-1.052367648322543,-0.1926303274425868,False,0.09508793689339434
arena-pref:heldout:000374,374,9,domain_knowledge;real_world;specificity;technical_accuracy,19,240,211,0.45268965607382494,True,LGSD-Medium,1.3953480337091722,0.9426583776353472,True,1.4576973877435238,1.0050077316696988,True,1.2334338703050056,0.7807442142311807,True,0.9627049539514818,0.5100152978776569,True,0.9887477875885806,0.5360581315147557,True,0.244686082716425
arena-pref:heldout:000375,375,9,domain_knowledge;real_world;specificity;technical_accuracy,310,1312,690,0.43680860153901435,True,LGSD-Medium,0.7770038132997905,0.34019521176077616,True,0.9992576759710208,0.5624490744320064,True,0.8714760785053963,0.43466747696638197,True,0.7142565158745897,0.27744791433557536,True,0.7620229054820458,0.3252143039430314,True,0.10945317302335056
arena-pref:heldout:000376,376,9,complexity;domain_knowledge;math;problem_solving;real_world;specificity;technical_accuracy,19,168,81,0.3873127499164938,True,LGSD-Large,0.7283745800166324,0.3410618301001386,True,0.7217877878293368,0.33447503791284305,True,0.9367746743365359,0.5494619244200422,True,0.6411883309614931,0.2538755810449993,True,0.716440625081407,0.32912787516491326,True,0.2203340492551289
arena-pref:heldout:000377,377,6,code;complexity;domain_knowledge;instruction_following;problem_solving;real_world;specificity;technical_accuracy,114,459,412,0.041565922191810434,True,OPSD,0.09025407684185449,0.04868815465004406,True,0.031653017961129404,-0.00991290423068103,True,0.14230408793483962,0.10073816574302918,True,0.0860415001439192,0.04447557795210877,True,0.20117852640280076,0.15961260421099033,True,-0.05887443846796114
arena-pref:heldout:000378,378,6,domain_knowledge;instruction_following;real_world;specificity;technical_accuracy,35,298,342,0.07283437567858764,True,OPSD,-0.4767287705475085,-0.5495631462260961,False,-0.47380147387709215,-0.5466358495556798,False,-0.4773076977571282,-0.5501420734357159,False,-0.31732091264010975,-0.3901552883186974,False,-0.23210706137764925,-0.3049414370562369,False,-0.24520063637947898
arena-pref:heldout:000379,379,3,domain_knowledge;math;real_world;specificity;technical_accuracy,24,394,300,-0.2868696748827113,False,OPSD,-0.5921085767536196,-0.3052389018709083,False,-0.6626479514197849,-0.37577827653707363,False,-0.42189548311701497,-0.13502580823430366,False,-0.44551419359778377,-0.15864451871507246,False,-0.3187623246672191,-0.03189264978450779,False,-0.10313315844979587
arena-pref:heldout:000380,380,6,creativity;domain_knowledge;real_world;specificity,31,200,271,0.062661440768365,True,LGSD-High,-0.3345584329555833,-0.3972198737239483,False,-0.27481522148385684,-0.33747666225222184,False,-0.27716665211638825,-0.33982809288475324,False,-0.1357821478966854,-0.1984435886650504,False,-0.16804250382849206,-0.23070394459685706,False,-0.10912414828789618
arena-pref:heldout:000381,381,10,creativity;domain_knowledge;real_world;specificity,27,299,107,1.6070758181193894,True,LGSD-Large,2.9761327895495753,1.369056971430186,True,3.5840405745061092,1.9769647563867199,True,3.8993908826666854,2.292315064547296,True,2.4720771422782777,0.8650013241588883,True,2.128907487484311,0.5218316693649216,True,1.7704833951823744
arena-pref:heldout:000382,382,1,domain_knowledge;real_world,11,189,261,-0.5991271366452762,False,OPSD,-0.9251319430775287,-0.3260048064322525,False,-1.1770150303470892,-0.577887893701813,False,-0.9787345156141538,-0.37960737896887764,False,-1.0056835460610645,-0.4065564094157883,False,-0.8520047097849033,-0.2528775731396271,False,-0.12672980582925053
arena-pref:heldout:000383,383,5,instruction_following,93,183,103,0.011421977319453935,True,LGSD-Large,-0.31955016182363094,-0.3309721391430849,False,-0.5195261762846597,-0.5309481536041136,False,-0.2175335115801782,-0.22895548889963213,False,-0.4056303703384605,-0.41705234765791444,False,-0.3090754799440856,-0.3204974572635395,False,0.09154196836390738
arena-pref:heldout:000384,384,6,code;complexity;domain_knowledge;problem_solving;real_world;specificity;technical_accuracy,20,400,335,0.06424946891727723,True,LGSD-Small,0.7891745394379348,0.7249250705206576,True,0.46190374338804774,0.3976542744707705,True,0.5490394990123919,0.4847900300951147,True,0.48134880144204684,0.4170993325247696,True,0.4225758165387967,0.3583263476215195,True,0.12646368247359518
arena-pref:heldout:000385,385,10,code;complexity;domain_knowledge;instruction_following;math;problem_solving;real_world;specificity;technical_accuracy,105,451,42,1.6815055329197248,True,LGSD-High,1.6260464829082486,-0.05545905001147622,True,1.399993735776508,-0.28151179714321684,True,1.2228475781532264,-0.4586579547664984,True,1.8307858608980112,0.1492803279782864,True,1.7748278604869343,0.09332232756720948,True,-0.5519802823337079
arena-pref:heldout:000386,386,2,creativity;specificity,24,180,119,-0.3747514676647026,False,LGSD-Large,-0.31280302498298296,0.06194844268171962,False,-0.22597626491087164,0.14877520275383094,False,0.5893560377489617,0.9641075054136643,True,-0.4348799179248113,-0.06012845026010871,False,-0.3036374043127177,0.07111406335198489,False,0.8929934420616794
arena-pref:heldout:000387,387,1,complexity;domain_knowledge;instruction_following;math;real_world;specificity;technical_accuracy,60,58,292,-2.488249122167343,False,LGSD-High,-3.5907873954196337,-1.1025382732522906,False,-4.199643775208355,-1.7113946530410122,False,-5.22114993943659,-2.7329008172692473,False,-3.3388991716283076,-0.8506500494609646,False,-3.4787139451103952,-0.9904648229430522,False,-1.7424359943261951
